channel,time,status,program,pitch,velo
1,105039,Note_off_c,0,72,0
1,105067,Note_on_c,0,51,81
1,105162,Note_off_c,0,51,0
1,105178,Note_on_c,0,55,40
1,105279,Note_off_c,0,55,0
1,105307,Note_on_c,0,58,87
1,105401,Note_off_c,0,58,0
1,105424,Note_on_c,0,62,40
1,105518,Note_off_c,0,62,0
1,105546,Note_on_c,0,65,92
1,105641,Note_off_c,0,65,0
1,105663,Note_on_c,0,76,40
1,105758,Note_off_c,0,76,0
1,105786,Note_on_c,0,55,105
1,105881,Note_off_c,0,55,0
1,105903,Note_on_c,0,58,40
1,105998,Note_off_c,0,58,0
1,106025,Note_on_c,0,62,115
1,106126,Note_off_c,0,62,0
1,106143,Note_on_c,0,65,40
1,106237,Note_off_c,0,65,0
1,106265,Note_on_c,0,69,119
1,106365,Note_off_c,0,69,0
1,106382,Note_on_c,0,55,40
1,106477,Note_off_c,0,55,0
1,106505,Note_on_c,0,75,93
1,106605,Note_off_c,0,75,0
1,106622,Note_on_c,0,79,40
1,106716,Note_off_c,0,79,0
1,106750,Note_on_c,0,72,119
1,106845,Note_off_c,0,72,0
1,106861,Note_on_c,0,75,40
1,106956,Note_off_c,0,75,0
1,106990,Note_on_c,0,79,118
1,107084,Note_off_c,0,79,0
1,107101,Note_on_c,0,58,40
1,107196,Note_off_c,0,58,0
1,107229,Note_on_c,0,62,86
1,107324,Note_off_c,0,62,0
1,107341,Note_on_c,0,48,40
1,107435,Note_off_c,0,48,0
1,107469,Note_on_c,0,51,84
1,107564,Note_off_c,0,51,0
1,107580,Note_on_c,0,55,40
1,107675,Note_off_c,0,55,0
1,107708,Note_on_c,0,58,103
1,107803,Note_off_c,0,58,0
1,107820,Note_on_c,0,62,40
1,107915,Note_off_c,0,62,0
1,107948,Note_on_c,0,72,117
1,108043,Note_off_c,0,72,0
1,108059,Note_on_c,0,76,40
1,108160,Note_off_c,0,76,0
1,108188,Note_on_c,0,55,105
1,108283,Note_off_c,0,55,0
1,108300,Note_on_c,0,75,40
1,108400,Note_off_c,0,75,0
1,108428,Note_on_c,0,79,105
1,108523,Note_off_c,0,79,0
1,108540,Note_on_c,0,82,40
1,108640,Note_off_c,0,82,0
1,108668,Note_on_c,0,86,88
1,108763,Note_off_c,0,86,0
1,108779,Note_on_c,0,89,40
1,108880,Note_off_c,0,89,0
1,108908,Note_on_c,0,69,119
1,109002,Note_off_c,0,69,0
1,109025,Note_on_c,0,72,40
1,109119,Note_off_c,0,72,0
1,109147,Note_on_c,0,76,95
1,109242,Note_off_c,0,76,0
1,109264,Note_on_c,0,79,40
1,109359,Note_off_c,0,79,0
1,109387,Note_on_c,0,83,101
1,109481,Note_off_c,0,83,0
1,109504,Note_on_c,0,48,40
1,109598,Note_off_c,0,48,0
1,109626,Note_on_c,0,51,88
1,109727,Note_off_c,0,51,0
1,109744,Note_on_c,0,62,40
1,109838,Note_off_c,0,62,0
1,109866,Note_on_c,0,55,84
1,109966,Note_off_c,0,55,0
1,109983,Note_on_c,0,58,40
1,110078,Note_off_c,0,58,0
1,110106,Note_on_c,0,62,90
1,110206,Note_off_c,0,62,0
1,110223,Note_on_c,0,65,40
1,110317,Note_off_c,0,65,0
1,110345,Note_on_c,0,86,84
1,110446,Note_off_c,0,86,0
1,110462,Note_on_c,0,72,40
1,110557,Note_off_c,0,72,0
1,110591,Note_on_c,0,75,102
1,110685,Note_off_c,0,75,0
1,110702,Note_on_c,0,79,40
1,110797,Note_off_c,0,79,0
1,110830,Note_on_c,0,82,83
1,110925,Note_off_c,0,82,0
1,110942,Note_on_c,0,86,40
1,111036,Note_off_c,0,86,0
1,111070,Note_on_c,0,89,81
1,111164,Note_off_c,0,89,0
1,111181,Note_on_c,0,69,40
1,111276,Note_off_c,0,69,0
1,111309,Note_on_c,0,48,114
1,111404,Note_off_c,0,48,0
1,111421,Note_on_c,0,51,40
1,111516,Note_off_c,0,51,0
1,111549,Note_on_c,0,55,105
1,111644,Note_off_c,0,55,0
1,111660,Note_on_c,0,58,40
1,111761,Note_off_c,0,58,0
1,111789,Note_on_c,0,69,90
1,111883,Note_off_c,0,69,0
1,111900,Note_on_c,0,55,40
1,112000,Note_off_c,0,55,0
1,112028,Note_on_c,0,58,111
1,112123,Note_off_c,0,58,0
1,112140,Note_on_c,0,62,40
1,112240,Note_off_c,0,62,0
1,112268,Note_on_c,0,55,101
1,112363,Note_off_c,0,55,0
1,112379,Note_on_c,0,58,40
1,112480,Note_off_c,0,58,0
1,112508,Note_on_c,0,62,92
1,112602,Note_off_c,0,62,0
1,112625,Note_on_c,0,82,40
1,112719,Note_off_c,0,82,0
1,112747,Note_on_c,0,86,118
1,112842,Note_off_c,0,86,0
1,112864,Note_on_c,0,72,40
1,112959,Note_off_c,0,72,0
1,112987,Note_on_c,0,51,113
1,113081,Note_off_c,0,51,0
1,113104,Note_on_c,0,55,40
1,113198,Note_off_c,0,55,0
1,113226,Note_on_c,0,58,118
1,113327,Note_off_c,0,58,0
1,113343,Note_on_c,0,62,40
1,113438,Note_off_c,0,62,0
1,113466,Note_on_c,0,65,114
1,113566,Note_off_c,0,65,0
1,113583,Note_on_c,0,76,40
1,113678,Note_off_c,0,76,0
1,113706,Note_on_c,0,55,113
1,113806,Note_off_c,0,55,0
1,113823,Note_on_c,0,58,40
1,113917,Note_off_c,0,58,0
1,113945,Note_on_c,0,62,91
1,114046,Note_off_c,0,62,0
1,114062,Note_on_c,0,65,40
1,114157,Note_off_c,0,65,0
1,114190,Note_on_c,0,69,114
1,114285,Note_off_c,0,69,0
1,114302,Note_on_c,0,72,40
1,114397,Note_off_c,0,72,0
1,114430,Note_on_c,0,93,111
1,114525,Note_off_c,0,93,0
1,114541,Note_on_c,0,96,40
1,114636,Note_off_c,0,96,0
1,114670,Note_on_c,0,100,97
1,114764,Note_off_c,0,100,0
1,114781,Note_on_c,0,103,40
1,114876,Note_off_c,0,103,0
1,114909,Note_on_c,0,107,118
1,115004,Note_off_c,0,107,0
1,115021,Note_on_c,0,48,40
1,115115,Note_off_c,0,48,0
1,115149,Note_on_c,0,51,95
1,115244,Note_off_c,0,51,0
1,115260,Note_on_c,0,55,40
1,115361,Note_off_c,0,55,0
1,115389,Note_on_c,0,48,95
1,115483,Note_off_c,0,48,0
1,115500,Note_on_c,0,51,40
1,115600,Note_off_c,0,51,0
1,115628,Note_on_c,0,55,104
1,115723,Note_off_c,0,55,0
1,115740,Note_on_c,0,58,40
1,115840,Note_off_c,0,58,0
1,115868,Note_on_c,0,69,81
1,115963,Note_off_c,0,69,0
1,115979,Note_on_c,0,55,40
1,116079,Note_off_c,0,55,0
1,116107,Note_on_c,0,58,103
1,116202,Note_off_c,0,58,0
1,116224,Note_on_c,0,62,40
1,116319,Note_off_c,0,62,0
1,116347,Note_on_c,0,65,104
1,116442,Note_off_c,0,65,0
1,116464,Note_on_c,0,86,40
1,116559,Note_off_c,0,86,0
1,116587,Note_on_c,0,89,97
1,116681,Note_off_c,0,89,0
1,116704,Note_on_c,0,93,40
1,116798,Note_off_c,0,93,0
1,116826,Note_on_c,0,72,85
1,116927,Note_off_c,0,72,0
1,116943,Note_on_c,0,75,40
1,117038,Note_off_c,0,75,0
1,117066,Note_on_c,0,79,112
1,117166,Note_off_c,0,79,0
1,117183,Note_on_c,0,82,40
1,117278,Note_off_c,0,82,0
1,117306,Note_on_c,0,62,101
1,117406,Note_off_c,0,62,0
1,117423,Note_on_c,0,48,40
1,117517,Note_off_c,0,48,0
1,117545,Note_on_c,0,51,95
1,117645,Note_off_c,0,51,0
1,117662,Note_on_c,0,62,40
1,117757,Note_off_c,0,62,0
1,117790,Note_on_c,0,55,117
1,117885,Note_off_c,0,55,0
1,117902,Note_on_c,0,58,40
1,117996,Note_off_c,0,58,0
1,118030,Note_on_c,0,62,83
1,118125,Note_off_c,0,62,0
1,118141,Note_on_c,0,65,40
1,118236,Note_off_c,0,65,0
1,118270,Note_on_c,0,86,99
1,118364,Note_off_c,0,86,0
1,118381,Note_on_c,0,72,40
1,118476,Note_off_c,0,72,0
1,118509,Note_on_c,0,75,119
1,118604,Note_off_c,0,75,0
1,118621,Note_on_c,0,79,40
1,118715,Note_off_c,0,79,0
1,118749,Note_on_c,0,82,118
1,118844,Note_off_c,0,82,0
1,118860,Note_on_c,0,86,40
1,118960,Note_off_c,0,86,0
1,118988,Note_on_c,0,89,85
1,119083,Note_off_c,0,89,0
1,119100,Note_on_c,0,69,40
1,119200,Note_off_c,0,69,0
1,119228,Note_on_c,0,48,89
1,119323,Note_off_c,0,48,0
1,119339,Note_on_c,0,51,40
1,119440,Note_off_c,0,51,0
1,119468,Note_on_c,0,55,109
1,119562,Note_off_c,0,55,0
1,119579,Note_on_c,0,58,40
1,119679,Note_off_c,0,58,0
1,119707,Note_on_c,0,69,106
1,119802,Note_off_c,0,69,0
1,119824,Note_on_c,0,72,40
1,119919,Note_off_c,0,72,0
1,119947,Note_on_c,0,76,102
1,120042,Note_off_c,0,76,0
1,120064,Note_on_c,0,79,40
1,120159,Note_off_c,0,79,0
1,120187,Note_on_c,0,83,108
1,120281,Note_off_c,0,83,0
1,120304,Note_on_c,0,86,40
1,120398,Note_off_c,0,86,0
1,120426,Note_on_c,0,90,100
1,120526,Note_off_c,0,90,0
1,120543,Note_on_c,0,72,40
1,120638,Note_off_c,0,72,0
1,120666,Note_on_c,0,75,100
1,120766,Note_off_c,0,75,0
1,120783,Note_on_c,0,79,40
1,120877,Note_off_c,0,79,0
1,120905,Note_on_c,0,72,103
1,121006,Note_off_c,0,72,0
1,121023,Note_on_c,0,75,40
1,121117,Note_off_c,0,75,0
1,121145,Note_on_c,0,55,93
1,121245,Note_off_c,0,55,0
1,121262,Note_on_c,0,58,40
1,121357,Note_off_c,0,58,0
1,121390,Note_on_c,0,62,111
1,121485,Note_off_c,0,62,0
1,121502,Note_on_c,0,48,40
1,121596,Note_off_c,0,48,0
1,121630,Note_on_c,0,51,97
1,121725,Note_off_c,0,51,0
1,121741,Note_on_c,0,55,40
1,121836,Note_off_c,0,55,0
1,121870,Note_on_c,0,58,85
1,121964,Note_off_c,0,58,0
1,121981,Note_on_c,0,69,40
1,122076,Note_off_c,0,69,0
1,122109,Note_on_c,0,72,89
1,122204,Note_off_c,0,72,0
1,122221,Note_on_c,0,76,40
1,122315,Note_off_c,0,76,0
1,122349,Note_on_c,0,72,95
1,122443,Note_off_c,0,72,0
1,122460,Note_on_c,0,75,40
1,122560,Note_off_c,0,75,0
1,122588,Note_on_c,0,79,101
1,122683,Note_off_c,0,79,0
1,122700,Note_on_c,0,82,40
1,122800,Note_off_c,0,82,0
1,122828,Note_on_c,0,86,105
1,122923,Note_off_c,0,86,0
1,122939,Note_on_c,0,48,40
1,123040,Note_off_c,0,48,0
1,123068,Note_on_c,0,51,119
1,123162,Note_off_c,0,51,0
1,123179,Note_on_c,0,55,40
1,123279,Note_off_c,0,55,0
1,123307,Note_on_c,0,48,102
1,123402,Note_off_c,0,48,0
1,123424,Note_on_c,0,51,40
1,123519,Note_off_c,0,51,0
1,123547,Note_on_c,0,55,88
1,123642,Note_off_c,0,55,0
1,123664,Note_on_c,0,58,40
1,123759,Note_off_c,0,58,0
1,123787,Note_on_c,0,69,103
1,123881,Note_off_c,0,69,0
1,123904,Note_on_c,0,55,40
1,123998,Note_off_c,0,55,0
1,124026,Note_on_c,0,58,80
1,124126,Note_off_c,0,58,0
1,124143,Note_on_c,0,62,40
1,124238,Note_off_c,0,62,0
1,124266,Note_on_c,0,65,93
1,124366,Note_off_c,0,65,0
1,124383,Note_on_c,0,86,40
1,124477,Note_off_c,0,86,0
1,124505,Note_on_c,0,89,96
1,124606,Note_off_c,0,89,0
1,124622,Note_on_c,0,93,40
1,124717,Note_off_c,0,93,0
1,124745,Note_on_c,0,72,101
1,124845,Note_off_c,0,72,0
1,124862,Note_on_c,0,75,40
1,124957,Note_off_c,0,75,0
1,124990,Note_on_c,0,79,109
1,125085,Note_off_c,0,79,0
1,125102,Note_on_c,0,82,40
1,125196,Note_off_c,0,82,0
1,125230,Note_on_c,0,62,94
1,125325,Note_off_c,0,62,0
1,125341,Note_on_c,0,65,40
1,125436,Note_off_c,0,65,0
1,125469,Note_on_c,0,69,105
1,125564,Note_off_c,0,69,0
1,125581,Note_on_c,0,72,40
1,125676,Note_off_c,0,72,0
1,125709,Note_on_c,0,76,88
1,125804,Note_off_c,0,76,0
1,125821,Note_on_c,0,86,40
1,125915,Note_off_c,0,86,0
1,125949,Note_on_c,0,90,93
1,126043,Note_off_c,0,90,0
1,126060,Note_on_c,0,55,40
1,126155,Note_off_c,0,55,0
1,126188,Note_on_c,0,58,104
1,126283,Note_off_c,0,58,0
1,126300,Note_on_c,0,62,40
1,126400,Note_off_c,0,62,0
1,126428,Note_on_c,0,55,93
1,126523,Note_off_c,0,55,0
1,126539,Note_on_c,0,58,40
1,126640,Note_off_c,0,58,0
1,126668,Note_on_c,0,79,102
1,126762,Note_off_c,0,79,0
1,126779,Note_on_c,0,82,40
1,126879,Note_off_c,0,82,0
1,126907,Note_on_c,0,86,94
1,127002,Note_off_c,0,86,0
1,127024,Note_on_c,0,48,40
1,127119,Note_off_c,0,48,0
1,127147,Note_on_c,0,51,80
1,127242,Note_off_c,0,51,0
1,127264,Note_on_c,0,55,40
1,127359,Note_off_c,0,55,0
1,127386,Note_on_c,0,58,85
1,127481,Note_off_c,0,58,0
1,127503,Note_on_c,0,62,40
1,127598,Note_off_c,0,62,0
1,127626,Note_on_c,0,72,83
1,127726,Note_off_c,0,72,0
1,127743,Note_on_c,0,76,40
1,127838,Note_off_c,0,76,0
1,127866,Note_on_c,0,55,100
1,127966,Note_off_c,0,55,0
1,127983,Note_on_c,0,58,40
1,128077,Note_off_c,0,58,0
1,128105,Note_on_c,0,62,105
1,128206,Note_off_c,0,62,0
1,128222,Note_on_c,0,65,40
1,128317,Note_off_c,0,65,0
1,128345,Note_on_c,0,69,106
1,128445,Note_off_c,0,69,0
1,128462,Note_on_c,0,72,40
1,128557,Note_off_c,0,72,0
1,128590,Note_on_c,0,75,113
1,128685,Note_off_c,0,75,0
1,128702,Note_on_c,0,79,40
1,128796,Note_off_c,0,79,0
1,128830,Note_on_c,0,72,97
1,128924,Note_off_c,0,72,0
1,128941,Note_on_c,0,75,40
1,129036,Note_off_c,0,75,0
1,129069,Note_on_c,0,55,84
1,129164,Note_off_c,0,55,0
1,129181,Note_on_c,0,58,40
1,129276,Note_off_c,0,58,0
1,129309,Note_on_c,0,62,119
1,129404,Note_off_c,0,62,0
1,129420,Note_on_c,0,48,40
1,129515,Note_off_c,0,48,0
1,129549,Note_on_c,0,51,107
1,129643,Note_off_c,0,51,0
1,129660,Note_on_c,0,55,40
1,129755,Note_off_c,0,55,0
1,129788,Note_on_c,0,58,99
1,129883,Note_off_c,0,58,0
1,129900,Note_on_c,0,69,40
1,130000,Note_off_c,0,69,0
1,130028,Note_on_c,0,72,100
1,130123,Note_off_c,0,72,0
1,130139,Note_on_c,0,76,40
1,130240,Note_off_c,0,76,0
1,130268,Note_on_c,0,55,92
1,130362,Note_off_c,0,55,0
1,130379,Note_on_c,0,58,40
1,130479,Note_off_c,0,58,0
1,130507,Note_on_c,0,79,99
1,130602,Note_off_c,0,79,0
1,130624,Note_on_c,0,82,40
1,130719,Note_off_c,0,82,0
1,130747,Note_on_c,0,86,83
1,130841,Note_off_c,0,86,0
1,130864,Note_on_c,0,89,40
1,130959,Note_off_c,0,89,0
1,130986,Note_on_c,0,93,100
1,131081,Note_off_c,0,93,0
1,131103,Note_on_c,0,96,40
1,131198,Note_off_c,0,96,0
1,131226,Note_on_c,0,100,83
1,131326,Note_off_c,0,100,0
1,131343,Note_on_c,0,79,40
1,131438,Note_off_c,0,79,0
1,131466,Note_on_c,0,83,83
1,131566,Note_off_c,0,83,0
1,131583,Note_on_c,0,48,40
1,131677,Note_off_c,0,48,0
1,131705,Note_on_c,0,58,114
1,131806,Note_off_c,0,58,0
1,131822,Note_on_c,0,62,40
1,131917,Note_off_c,0,62,0
1,131945,Note_on_c,0,55,100
1,132045,Note_off_c,0,55,0
1,132062,Note_on_c,0,58,40
1,132157,Note_off_c,0,58,0
1,132190,Note_on_c,0,62,105
1,132285,Note_off_c,0,62,0
1,132302,Note_on_c,0,82,40
1,132396,Note_off_c,0,82,0
1,132430,Note_on_c,0,86,104
1,132524,Note_off_c,0,86,0
1,132541,Note_on_c,0,72,40
1,132636,Note_off_c,0,72,0
1,132669,Note_on_c,0,75,114
1,132764,Note_off_c,0,75,0
1,132781,Note_on_c,0,79,40
1,132875,Note_off_c,0,79,0
1,132909,Note_on_c,0,82,91
1,133004,Note_off_c,0,82,0
1,133020,Note_on_c,0,86,40
1,133115,Note_off_c,0,86,0
1,133149,Note_on_c,0,65,112
1,133243,Note_off_c,0,65,0
1,133260,Note_on_c,0,69,40
1,133355,Note_off_c,0,69,0
1,133388,Note_on_c,0,48,87
1,133483,Note_off_c,0,48,0
1,133500,Note_on_c,0,51,40
1,133600,Note_off_c,0,51,0
1,133628,Note_on_c,0,55,116
1,133722,Note_off_c,0,55,0
1,133739,Note_on_c,0,65,40
1,133839,Note_off_c,0,65,0
1,133867,Note_on_c,0,69,86
1,133962,Note_off_c,0,69,0
1,133979,Note_on_c,0,55,40
1,134079,Note_off_c,0,55,0
1,134107,Note_on_c,0,58,110
1,134202,Note_off_c,0,58,0
1,134224,Note_on_c,0,62,40
1,134319,Note_off_c,0,62,0
1,134347,Note_on_c,0,55,90
1,134441,Note_off_c,0,55,0
1,134464,Note_on_c,0,58,40
1,134558,Note_off_c,0,58,0
1,134586,Note_on_c,0,79,86
1,134681,Note_off_c,0,79,0
1,134703,Note_on_c,0,82,40
1,134798,Note_off_c,0,82,0
1,134826,Note_on_c,0,86,115
1,134921,Note_off_c,0,86,0
1,134943,Note_on_c,0,72,40
1,135038,Note_off_c,0,72,0
1,135066,Note_on_c,0,75,93
1,135166,Note_off_c,0,75,0
1,135183,Note_on_c,0,55,40
1,135277,Note_off_c,0,55,0
1,135305,Note_on_c,0,58,107
1,135405,Note_off_c,0,58,0
1,135422,Note_on_c,0,62,40
1,135517,Note_off_c,0,62,0
1,135545,Note_on_c,0,65,100
1,135645,Note_off_c,0,65,0
1,135662,Note_on_c,0,69,40
1,135757,Note_off_c,0,69,0
1,135790,Note_on_c,0,48,80
1,135885,Note_off_c,0,48,0
1,135901,Note_on_c,0,51,40
1,135996,Note_off_c,0,51,0
1,136030,Note_on_c,0,62,100
1,136124,Note_off_c,0,62,0
1,136141,Note_on_c,0,65,40
1,136236,Note_off_c,0,65,0
1,136269,Note_on_c,0,69,117
1,136364,Note_off_c,0,69,0
1,136381,Note_on_c,0,89,40
1,136475,Note_off_c,0,89,0
1,136509,Note_on_c,0,93,84
1,136604,Note_off_c,0,93,0
1,136620,Note_on_c,0,96,40
1,136715,Note_off_c,0,96,0
1,136748,Note_on_c,0,100,100
1,136843,Note_off_c,0,100,0
1,136860,Note_on_c,0,103,40
1,136955,Note_off_c,0,103,0
1,136988,Note_on_c,0,83,104
1,137083,Note_off_c,0,83,0
1,137099,Note_on_c,0,48,40
1,137200,Note_off_c,0,48,0
1,137228,Note_on_c,0,51,104
1,137322,Note_off_c,0,51,0
1,137339,Note_on_c,0,55,40
1,137440,Note_off_c,0,55,0
1,137467,Note_on_c,0,48,81
1,137562,Note_off_c,0,48,0
1,137579,Note_on_c,0,51,40
1,137679,Note_off_c,0,51,0
1,137707,Note_on_c,0,55,117
1,137802,Note_off_c,0,55,0
1,137824,Note_on_c,0,65,40
1,137919,Note_off_c,0,65,0
1,137947,Note_on_c,0,69,84
1,138041,Note_off_c,0,69,0
1,138064,Note_on_c,0,55,40
1,138158,Note_off_c,0,55,0
1,138186,Note_on_c,0,58,85
1,138281,Note_off_c,0,58,0
1,138303,Note_on_c,0,62,40
1,138398,Note_off_c,0,62,0
1,138426,Note_on_c,0,82,98
1,138521,Note_off_c,0,82,0
1,138543,Note_on_c,0,86,40
1,138638,Note_off_c,0,86,0
1,138665,Note_on_c,0,89,87
1,138766,Note_off_c,0,89,0
1,138782,Note_on_c,0,93,40
1,138877,Note_off_c,0,93,0
1,138905,Note_on_c,0,72,88
1,139005,Note_off_c,0,72,0
1,139022,Note_on_c,0,75,40
1,139117,Note_off_c,0,75,0
1,139145,Note_on_c,0,79,92
1,139245,Note_off_c,0,79,0
1,139262,Note_on_c,0,58,40
1,139356,Note_off_c,0,58,0
1,139390,Note_on_c,0,62,107
1,139485,Note_off_c,0,62,0
1,139501,Note_on_c,0,48,40
1,139596,Note_off_c,0,48,0
1,139629,Note_on_c,0,51,114
1,139724,Note_off_c,0,51,0
1,139741,Note_on_c,0,55,40
1,139836,Note_off_c,0,55,0
1,139869,Note_on_c,0,55,117
1,139964,Note_off_c,0,55,0
1,139981,Note_on_c,0,58,40
1,140075,Note_off_c,0,58,0
1,140109,Note_on_c,0,62,101
1,140203,Note_off_c,0,62,0
1,140220,Note_on_c,0,65,40
1,140315,Note_off_c,0,65,0
1,140348,Note_on_c,0,69,86
1,140443,Note_off_c,0,69,0
1,140460,Note_on_c,0,55,40
1,140555,Note_off_c,0,55,0
1,140588,Note_on_c,0,58,110
1,140683,Note_off_c,0,58,0
1,140699,Note_on_c,0,79,40
1,140800,Note_off_c,0,79,0
1,140828,Note_on_c,0,82,109
1,140922,Note_off_c,0,82,0
1,140939,Note_on_c,0,86,40
1,141039,Note_off_c,0,86,0
1,141067,Note_on_c,0,65,82
1,141162,Note_off_c,0,65,0
1,141179,Note_on_c,0,69,40
1,141279,Note_off_c,0,69,0
1,141307,Note_on_c,0,48,116
1,141402,Note_off_c,0,48,0
1,141424,Note_on_c,0,51,40
1,141519,Note_off_c,0,51,0
1,141546,Note_on_c,0,55,99
1,141641,Note_off_c,0,55,0
1,141664,Note_on_c,0,65,40
1,141758,Note_off_c,0,65,0
1,141786,Note_on_c,0,69,93
1,141881,Note_off_c,0,69,0
1,141903,Note_on_c,0,72,40
1,141998,Note_off_c,0,72,0
1,142026,Note_on_c,0,76,83
1,142120,Note_off_c,0,76,0
1,142143,Note_on_c,0,79,40
1,142237,Note_off_c,0,79,0
1,142265,Note_on_c,0,83,94
1,142366,Note_off_c,0,83,0
1,142382,Note_on_c,0,86,40
1,142477,Note_off_c,0,86,0
1,142505,Note_on_c,0,107,107
1,142605,Note_off_c,0,107,0
1,142622,Note_on_c,0,72,40
1,142717,Note_off_c,0,72,0
1,142745,Note_on_c,0,75,110
1,142845,Note_off_c,0,75,0
1,142862,Note_on_c,0,79,40
1,142956,Note_off_c,0,79,0
1,142990,Note_on_c,0,72,115
1,143085,Note_off_c,0,72,0
1,143101,Note_on_c,0,51,40
1,143196,Note_off_c,0,51,0
1,143229,Note_on_c,0,55,107
1,143324,Note_off_c,0,55,0
1,143341,Note_on_c,0,58,40
1,143436,Note_off_c,0,58,0
1,143469,Note_on_c,0,62,91
1,143564,Note_off_c,0,62,0
1,143581,Note_on_c,0,48,40
1,143675,Note_off_c,0,48,0
1,143709,Note_on_c,0,51,113
1,143803,Note_off_c,0,51,0
1,143820,Note_on_c,0,55,40
1,143915,Note_off_c,0,55,0
1,143948,Note_on_c,0,65,112
1,144043,Note_off_c,0,65,0
1,144060,Note_on_c,0,69,40
1,144154,Note_off_c,0,69,0
1,144188,Note_on_c,0,72,112
1,144283,Note_off_c,0,72,0
1,144299,Note_on_c,0,76,40
1,144400,Note_off_c,0,76,0
1,144427,Note_on_c,0,55,98
1,144522,Note_off_c,0,55,0
1,144539,Note_on_c,0,75,40
1,144639,Note_off_c,0,75,0
1,144667,Note_on_c,0,79,97
1,144762,Note_off_c,0,79,0
1,144779,Note_on_c,0,82,40
1,144879,Note_off_c,0,82,0
1,144907,Note_on_c,0,86,113
1,145001,Note_off_c,0,86,0
1,145024,Note_on_c,0,72,40
1,145119,Note_off_c,0,72,0
1,145146,Note_on_c,0,75,95
1,145241,Note_off_c,0,75,0
1,145264,Note_on_c,0,79,40
1,145358,Note_off_c,0,79,0
1,145386,Note_on_c,0,48,101
1,145481,Note_off_c,0,48,0
1,145503,Note_on_c,0,51,40
1,145598,Note_off_c,0,51,0
1,145626,Note_on_c,0,55,118
1,145720,Note_off_c,0,55,0
1,145743,Note_on_c,0,65,40
1,145837,Note_off_c,0,65,0
1,145865,Note_on_c,0,69,113
1,145966,Note_off_c,0,69,0
1,145982,Note_on_c,0,55,40
1,146077,Note_off_c,0,55,0
1,146105,Note_on_c,0,58,109
1,146205,Note_off_c,0,58,0
1,146222,Note_on_c,0,62,40
1,146317,Note_off_c,0,62,0
1,146345,Note_on_c,0,82,87
1,146445,Note_off_c,0,82,0
1,146462,Note_on_c,0,86,40
1,146556,Note_off_c,0,86,0
1,146590,Note_on_c,0,89,86
1,146684,Note_off_c,0,89,0
1,146701,Note_on_c,0,93,40
1,146797,Note_off_c,0,93,0
1,146830,Note_on_c,0,72,97
1,146925,Note_off_c,0,72,0
1,146942,Note_on_c,0,75,40
1,147037,Note_off_c,0,75,0
1,147070,Note_on_c,0,79,82
1,147165,Note_off_c,0,79,0
1,147181,Note_on_c,0,58,40
1,147276,Note_off_c,0,58,0
1,147310,Note_on_c,0,62,83
1,147404,Note_off_c,0,62,0
1,147421,Note_on_c,0,65,40
1,147516,Note_off_c,0,65,0
1,147549,Note_on_c,0,69,119
1,147644,Note_off_c,0,69,0
1,147661,Note_on_c,0,72,40
1,147755,Note_off_c,0,72,0
1,147789,Note_on_c,0,83,88
1,147883,Note_off_c,0,83,0
1,147900,Note_on_c,0,86,40
1,148001,Note_off_c,0,86,0
1,148028,Note_on_c,0,90,113
1,148123,Note_off_c,0,90,0
1,148140,Note_on_c,0,55,40
1,148240,Note_off_c,0,55,0
1,148268,Note_on_c,0,58,108
1,148363,Note_off_c,0,58,0
1,148380,Note_on_c,0,62,40
1,148480,Note_off_c,0,62,0
1,148508,Note_on_c,0,55,91
1,148602,Note_off_c,0,55,0
1,148625,Note_on_c,0,75,40
1,148719,Note_off_c,0,75,0
1,148747,Note_on_c,0,79,110
1,148842,Note_off_c,0,79,0
1,148864,Note_on_c,0,82,40
1,148959,Note_off_c,0,82,0
1,148987,Note_on_c,0,86,88
1,149082,Note_off_c,0,86,0
1,149104,Note_on_c,0,72,40
1,149199,Note_off_c,0,72,0
1,149227,Note_on_c,0,51,104
1,149321,Note_off_c,0,51,0
1,149344,Note_on_c,0,55,40
1,149438,Note_off_c,0,55,0
1,149466,Note_on_c,0,58,113
1,149567,Note_off_c,0,58,0
1,149583,Note_on_c,0,62,40
1,149678,Note_off_c,0,62,0
1,149706,Note_on_c,0,65,102
1,149806,Note_off_c,0,65,0
1,149823,Note_on_c,0,69,40
1,149918,Note_off_c,0,69,0
1,149945,Note_on_c,0,48,91
1,150046,Note_off_c,0,48,0
1,150063,Note_on_c,0,58,40
1,150157,Note_off_c,0,58,0
1,150191,Note_on_c,0,62,104
1,150285,Note_off_c,0,62,0
1,150302,Note_on_c,0,65,40
1,150397,Note_off_c,0,65,0
1,150430,Note_on_c,0,86,98
1,150525,Note_off_c,0,86,0
1,150542,Note_on_c,0,72,40
1,150636,Note_off_c,0,72,0
1,150670,Note_on_c,0,75,119
1,150765,Note_off_c,0,75,0
1,150781,Note_on_c,0,79,40
1,150876,Note_off_c,0,79,0
1,150910,Note_on_c,0,72,116
1,151004,Note_off_c,0,72,0
1,151021,Note_on_c,0,51,40
1,151116,Note_off_c,0,51,0
1,151149,Note_on_c,0,55,91
1,151244,Note_off_c,0,55,0
1,151261,Note_on_c,0,58,40
1,151355,Note_off_c,0,58,0
1,151389,Note_on_c,0,62,112
1,151484,Note_off_c,0,62,0
1,151500,Note_on_c,0,48,40
