channel,time,status,program,pitch,velo
1,23298,Note_off_c,0,57,100
1,23400,Note_on_c,0,57,100
1,23400,Note_on_c,0,57,100
1,23400,Note_on_c,1,64,100
1,23400,Note_on_c,1,64,100
1,23418,Note_off_c,0,57,100
1,23418,Note_off_c,1,64,100
1,23418,Note_off_c,0,57,100
1,23418,Note_off_c,1,64,100
1,23520,Note_on_c,0,57,100
1,23520,Note_on_c,0,59,100
1,23538,Note_off_c,0,57,100
1,23538,Note_off_c,0,59,100
1,23640,Note_on_c,0,57,100
1,23640,Note_on_c,1,64,100
1,23658,Note_off_c,0,57,100
1,23658,Note_off_c,1,64,100
1,23760,Note_on_c,0,57,100
1,23760,Note_on_c,0,59,100
1,23778,Note_off_c,0,57,100
1,23778,Note_off_c,0,59,100
1,23880,Note_on_c,0,53,100
1,23880,Note_on_c,0,53,100
1,23880,Note_on_c,0,57,100
1,23880,Note_on_c,0,57,100
1,23880,Note_on_c,1,64,100
1,23880,Note_on_c,1,64,100
1,23898,Note_off_c,0,53,100
1,23898,Note_off_c,0,57,100
1,23898,Note_off_c,1,64,100
1,23898,Note_off_c,0,53,100
1,23898,Note_off_c,0,57,100
1,23898,Note_off_c,1,64,100
1,24000,Note_on_c,0,57,100
1,24018,Note_off_c,0,57,100
1,24120,Note_on_c,0,57,100
1,24120,Note_on_c,1,64,100
1,24138,Note_off_c,0,57,100
1,24138,Note_off_c,1,64,100
1,24240,Note_on_c,0,57,100
1,24240,Note_on_c,0,62,100
1,24258,Note_off_c,0,57,100
1,24258,Note_off_c,0,62,100
1,24360,Note_on_c,0,54,100
1,24360,Note_on_c,0,57,100
1,24378,Note_off_c,0,54,100
1,24378,Note_off_c,0,57,100
1,24480,Note_on_c,0,57,100
1,24498,Note_off_c,0,57,100
1,24600,Note_on_c,0,62,100
1,24600,Note_on_c,0,62,100
1,24600,Note_on_c,1,64,100
1,24600,Note_on_c,1,64,100
1,24618,Note_off_c,0,62,100
1,24618,Note_off_c,1,64,100
1,24618,Note_off_c,0,62,100
1,24618,Note_off_c,1,64,100
1,24720,Note_on_c,0,54,100
1,24720,Note_on_c,0,57,100
1,24738,Note_off_c,0,54,100
1,24738,Note_off_c,0,57,100
1,24840,Note_on_c,0,53,100
1,24840,Note_on_c,0,57,100
1,24858,Note_off_c,0,53,100
1,24858,Note_off_c,0,57,100
1,24960,Note_on_c,0,57,100
1,24960,Note_on_c,0,62,100
1,24960,Note_on_c,1,64,100
1,24978,Note_off_c,0,57,100
1,24978,Note_off_c,0,62,100
1,24978,Note_off_c,1,64,100
1,25080,Note_on_c,0,57,100
1,25098,Note_off_c,0,57,100
1,25200,Note_on_c,0,59,100
1,25200,Note_on_c,1,64,100
1,25218,Note_off_c,0,59,100
1,25218,Note_off_c,1,64,100
1,25320,Note_on_c,0,57,100
1,25320,Note_on_c,0,57,100
1,25338,Note_off_c,0,57,100
1,25338,Note_off_c,0,57,100
1,25440,Note_on_c,0,54,100
1,25440,Note_on_c,0,57,100
1,25440,Note_on_c,1,64,100
1,25458,Note_off_c,0,54,100
1,25458,Note_off_c,0,57,100
1,25458,Note_off_c,1,64,100
1,25560,Note_on_c,0,58,100
1,25578,Note_off_c,0,58,100
1,25680,Note_on_c,0,57,100
1,25680,Note_on_c,1,64,100
1,25698,Note_off_c,0,57,100
1,25698,Note_off_c,1,64,100
1,25800,Note_on_c,0,62,100
1,25818,Note_off_c,0,62,100
1,25920,Note_on_c,0,54,100
1,25920,Note_on_c,0,57,100
1,25938,Note_off_c,0,54,100
1,25938,Note_off_c,0,57,100
1,26040,Note_on_c,0,57,100
1,26058,Note_off_c,0,57,100
1,26160,Note_on_c,0,57,100
1,26160,Note_on_c,1,64,100
1,26178,Note_off_c,0,57,100
1,26178,Note_off_c,1,64,100
1,26280,Note_on_c,0,59,100
1,26298,Note_off_c,0,59,100
1,26400,Note_on_c,0,53,100
1,26418,Note_off_c,0,53,100
1,26520,Note_on_c,0,62,100
1,26520,Note_on_c,1,64,100
1,26538,Note_off_c,0,62,100
1,26538,Note_off_c,1,64,100
1,26640,Note_on_c,0,57,100
1,26658,Note_off_c,0,57,100
1,26760,Note_on_c,0,57,100
1,26760,Note_on_c,0,57,100
1,26760,Note_on_c,1,64,100
1,26760,Note_on_c,1,64,100
1,26778,Note_off_c,0,57,100
1,26778,Note_off_c,1,64,100
1,26778,Note_off_c,0,57,100
1,26778,Note_off_c,1,64,100
1,26880,Note_on_c,0,54,100
1,26880,Note_on_c,0,57,100
1,26898,Note_off_c,0,54,100
1,26898,Note_off_c,0,57,100
1,27000,Note_on_c,0,62,100
1,27000,Note_on_c,1,64,100
1,27018,Note_off_c,0,62,100
1,27018,Note_off_c,1,64,100
1,27120,Note_on_c,0,54,100
1,27120,Note_on_c,0,57,100
1,27138,Note_off_c,0,54,100
1,27138,Note_off_c,0,57,100
1,27240,Note_on_c,0,58,100
1,27240,Note_on_c,1,64,100
1,27258,Note_off_c,0,58,100
1,27258,Note_off_c,1,64,100
1,27360,Note_on_c,0,57,100
1,27378,Note_off_c,0,57,100
1,27600,Note_on_c,0,57,100
1,27618,Note_off_c,0,57,100
1,27720,Note_on_c,0,57,100
1,27720,Note_on_c,0,59,100
1,27720,Note_on_c,1,64,100
1,27738,Note_off_c,0,57,100
1,27738,Note_off_c,0,59,100
1,27738,Note_off_c,1,64,100
1,27840,Note_on_c,0,57,100
1,27858,Note_off_c,0,57,100
1,27960,Note_on_c,0,59,100
1,27978,Note_off_c,0,59,100
1,28080,Note_on_c,0,53,100
1,28080,Note_on_c,0,57,100
1,28080,Note_on_c,1,64,100
1,28098,Note_off_c,0,53,100
1,28098,Note_off_c,0,57,100
1,28098,Note_off_c,1,64,100
1,28200,Note_on_c,0,57,100
1,28218,Note_off_c,0,57,100
1,28320,Note_on_c,0,57,100
1,28320,Note_on_c,1,64,100
1,28338,Note_off_c,0,57,100
1,28338,Note_off_c,1,64,100
1,28440,Note_on_c,0,62,100
1,28458,Note_off_c,0,62,100
1,28560,Note_on_c,0,54,100
1,28560,Note_on_c,1,56,100
1,28578,Note_off_c,0,54,100
1,28578,Note_off_c,1,56,100
1,28680,Note_on_c,0,62,100
1,28698,Note_off_c,0,62,100
1,28800,Note_on_c,1,60,100
1,28818,Note_off_c,1,60,100
1,28920,Note_on_c,0,54,100
1,28920,Note_on_c,0,62,100
1,28938,Note_off_c,0,54,100
1,28938,Note_off_c,0,62,100
1,29040,Note_on_c,0,53,100
1,29040,Note_on_c,0,67,100
1,29058,Note_off_c,0,53,100
1,29058,Note_off_c,0,67,100
1,29160,Note_on_c,0,62,100
1,29178,Note_off_c,0,62,100
1,29280,Note_on_c,0,57,100
1,29280,Note_on_c,1,64,100
1,29298,Note_off_c,0,57,100
1,29298,Note_off_c,1,64,100
1,29400,Note_on_c,0,59,100
1,29400,Note_on_c,0,59,100
1,29400,Note_on_c,0,72,100
1,29400,Note_on_c,0,72,100
1,29418,Note_off_c,0,59,100
1,29418,Note_off_c,0,72,100
1,29418,Note_off_c,0,59,100
1,29418,Note_off_c,0,72,100
1,29520,Note_on_c,0,57,100
1,29538,Note_off_c,0,57,100
1,29640,Note_on_c,0,54,100
1,29640,Note_on_c,1,56,100
1,29658,Note_off_c,0,54,100
1,29658,Note_off_c,1,56,100
1,29760,Note_on_c,0,58,100
1,29778,Note_off_c,0,58,100
1,29880,Note_on_c,0,57,100
1,29880,Note_on_c,0,57,100
1,29880,Note_on_c,0,62,100
1,29880,Note_on_c,0,62,100
1,29880,Note_on_c,1,60,100
1,29880,Note_on_c,1,60,100
1,29898,Note_off_c,0,57,100
1,29898,Note_off_c,0,62,100
1,29898,Note_off_c,1,60,100
1,29898,Note_off_c,0,57,100
1,29898,Note_off_c,0,62,100
1,29898,Note_off_c,1,60,100
1,30000,Note_on_c,0,62,100
1,30000,Note_on_c,0,67,100
1,30018,Note_off_c,0,62,100
1,30018,Note_off_c,0,67,100
1,30120,Note_on_c,0,54,100
1,30120,Note_on_c,0,54,100
1,30120,Note_on_c,0,72,100
1,30120,Note_on_c,0,72,100
1,30120,Note_on_c,1,64,100
1,30120,Note_on_c,1,64,100
1,30138,Note_off_c,0,54,100
1,30138,Note_off_c,0,72,100
1,30138,Note_off_c,1,64,100
1,30138,Note_off_c,0,54,100
1,30138,Note_off_c,0,72,100
1,30138,Note_off_c,1,64,100
1,30240,Note_on_c,0,57,100
1,30258,Note_off_c,0,57,100
1,30360,Note_on_c,0,57,100
1,30360,Note_on_c,0,59,100
1,30360,Note_on_c,1,56,100
1,30378,Note_off_c,0,57,100
1,30378,Note_off_c,0,59,100
1,30378,Note_off_c,1,56,100
1,30480,Note_on_c,0,53,100
1,30480,Note_on_c,0,62,100
1,30498,Note_off_c,0,53,100
1,30498,Note_off_c,0,62,100
1,30600,Note_on_c,0,62,100
1,30600,Note_on_c,0,62,100
1,30618,Note_off_c,0,62,100
1,30618,Note_off_c,0,62,100
1,30720,Note_on_c,0,57,100
1,30720,Note_on_c,0,67,100
1,30738,Note_off_c,0,57,100
1,30738,Note_off_c,0,67,100
1,30840,Note_on_c,0,54,100
1,30840,Note_on_c,0,54,100
1,30840,Note_on_c,0,72,100
1,30840,Note_on_c,0,72,100
1,30840,Note_on_c,1,60,100
1,30840,Note_on_c,1,60,100
1,30858,Note_off_c,0,54,100
1,30858,Note_off_c,0,72,100
1,30858,Note_off_c,1,60,100
1,30858,Note_off_c,0,54,100
1,30858,Note_off_c,0,72,100
1,30858,Note_off_c,1,60,100
1,30960,Note_on_c,0,57,100
1,30960,Note_on_c,0,62,100
1,30978,Note_off_c,0,57,100
1,30978,Note_off_c,0,62,100
1,31080,Note_on_c,0,54,100
1,31098,Note_off_c,0,54,100
1,31200,Note_on_c,0,58,100
1,31200,Note_on_c,0,62,100
1,31200,Note_on_c,1,64,100
1,31218,Note_off_c,0,58,100
1,31218,Note_off_c,0,62,100
1,31218,Note_off_c,1,64,100
1,31320,Note_on_c,0,57,100
1,31320,Note_on_c,0,67,100
1,31338,Note_off_c,0,57,100
1,31338,Note_off_c,0,67,100
1,31440,Note_on_c,0,72,100
1,31440,Note_on_c,1,56,100
1,31458,Note_off_c,0,72,100
1,31458,Note_off_c,1,56,100
1,31560,Note_on_c,0,57,100
1,31578,Note_off_c,0,57,100
1,31680,Note_on_c,0,57,100
1,31680,Note_on_c,0,59,100
1,31680,Note_on_c,1,60,100
1,31698,Note_off_c,0,57,100
1,31698,Note_off_c,0,59,100
1,31698,Note_off_c,1,60,100
1,31800,Note_on_c,0,62,100
1,31800,Note_on_c,0,62,100
1,31818,Note_off_c,0,62,100
1,31818,Note_off_c,0,62,100
1,31920,Note_on_c,0,57,100
1,31920,Note_on_c,0,67,100
1,31920,Note_on_c,1,64,100
1,31938,Note_off_c,0,57,100
1,31938,Note_off_c,0,67,100
1,31938,Note_off_c,1,64,100
1,32040,Note_on_c,0,59,100
1,32040,Note_on_c,0,59,100
1,32058,Note_off_c,0,59,100
1,32058,Note_off_c,0,59,100
1,32160,Note_on_c,0,72,100
1,32160,Note_on_c,0,72,100
1,32178,Note_off_c,0,72,100
1,32178,Note_off_c,0,72,100
1,32280,Note_on_c,0,53,100
1,32280,Note_on_c,0,53,100
1,32298,Note_off_c,0,53,100
1,32298,Note_off_c,0,53,100
1,32400,Note_on_c,0,57,100
1,32400,Note_on_c,1,56,100
1,32418,Note_off_c,0,57,100
1,32418,Note_off_c,1,56,100
1,32520,Note_on_c,0,57,100
1,32520,Note_on_c,0,62,100
1,32538,Note_off_c,0,57,100
1,32538,Note_off_c,0,62,100
1,32640,Note_on_c,0,62,100
1,32640,Note_on_c,0,67,100
1,32658,Note_off_c,0,62,100
1,32658,Note_off_c,0,67,100
1,32760,Note_on_c,0,54,100
1,32760,Note_on_c,0,54,100
1,32760,Note_on_c,0,72,100
1,32760,Note_on_c,0,72,100
1,32760,Note_on_c,1,60,100
1,32760,Note_on_c,1,60,100
1,32778,Note_off_c,0,54,100
1,32778,Note_off_c,0,72,100
1,32778,Note_off_c,1,60,100
1,32778,Note_off_c,0,54,100
1,32778,Note_off_c,0,72,100
1,32778,Note_off_c,1,60,100
1,32880,Note_on_c,0,62,100
1,32898,Note_off_c,0,62,100
1,33000,Note_on_c,0,57,100
1,33000,Note_on_c,1,64,100
1,33018,Note_off_c,0,57,100
1,33018,Note_off_c,1,64,100
1,33120,Note_on_c,0,54,100
1,33120,Note_on_c,0,62,100
1,33138,Note_off_c,0,54,100
1,33138,Note_off_c,0,62,100
1,33240,Note_on_c,0,53,100
1,33240,Note_on_c,1,56,100
1,33258,Note_off_c,0,53,100
1,33258,Note_off_c,1,56,100
1,33360,Note_on_c,0,62,100
1,33360,Note_on_c,0,67,100
1,33378,Note_off_c,0,62,100
1,33378,Note_off_c,0,67,100
1,33480,Note_on_c,0,57,100
1,33480,Note_on_c,0,72,100
1,33480,Note_on_c,1,61,100
1,33498,Note_off_c,0,57,100
1,33498,Note_off_c,0,72,100
1,33498,Note_off_c,1,61,100
1,33600,Note_on_c,0,56,100
1,33600,Note_on_c,0,62,100
1,33618,Note_off_c,0,56,100
1,33618,Note_off_c,0,62,100
1,33720,Note_on_c,0,57,100
1,33720,Note_on_c,0,62,100
1,33738,Note_off_c,0,57,100
1,33738,Note_off_c,0,62,100
1,33840,Note_on_c,0,54,100
1,33840,Note_on_c,0,64,100
1,33858,Note_off_c,0,54,100
1,33858,Note_off_c,0,64,100
1,33960,Note_on_c,0,59,100
1,33960,Note_on_c,1,62,100
1,33978,Note_off_c,0,59,100
1,33978,Note_off_c,1,62,100
1,34080,Note_on_c,0,57,100
1,34080,Note_on_c,0,70,100
1,34098,Note_off_c,0,57,100
1,34098,Note_off_c,0,70,100
1,34200,Note_on_c,0,59,100
1,34200,Note_on_c,0,59,100
1,34218,Note_off_c,0,59,100
1,34218,Note_off_c,0,59,100
1,34320,Note_on_c,0,54,100
1,34320,Note_on_c,1,53,100
1,34338,Note_off_c,0,54,100
1,34338,Note_off_c,1,53,100
1,34440,Note_on_c,0,53,100
1,34440,Note_on_c,0,57,100
1,34460,Note_off_c,0,53,100
1,34460,Note_off_c,0,57,100
1,34560,Note_on_c,0,59,100
1,34560,Note_on_c,0,61,100
1,34560,Note_on_c,1,61,100
1,34578,Note_off_c,0,59,100
1,34578,Note_off_c,0,61,100
1,34578,Note_off_c,1,61,100
1,34680,Note_on_c,0,59,100
1,34680,Note_on_c,0,62,100
1,34698,Note_off_c,0,59,100
1,34698,Note_off_c,0,62,100
1,34800,Note_on_c,0,59,100
1,34800,Note_on_c,0,62,100
1,34800,Note_on_c,1,60,100
1,34818,Note_off_c,0,59,100
1,34818,Note_off_c,0,62,100
1,34818,Note_off_c,1,60,100
1,34920,Note_on_c,0,59,100
1,34920,Note_on_c,0,59,100
1,34920,Note_on_c,0,60,100
1,34920,Note_on_c,0,60,100
1,34938,Note_off_c,0,59,100
1,34938,Note_off_c,0,60,100
1,34938,Note_off_c,0,59,100
1,34938,Note_off_c,0,60,100
1,35040,Note_on_c,0,58,100
1,35040,Note_on_c,0,59,100
1,35040,Note_on_c,1,59,100
1,35058,Note_off_c,0,58,100
1,35058,Note_off_c,0,59,100
1,35058,Note_off_c,1,59,100
1,35160,Note_on_c,0,61,100
1,35178,Note_off_c,0,61,100
1,35280,Note_on_c,0,62,100
1,35298,Note_off_c,0,62,100
1,35400,Note_on_c,0,59,100
1,35400,Note_on_c,0,62,100
1,35418,Note_off_c,0,59,100
1,35418,Note_off_c,0,62,100
1,35520,Note_on_c,0,59,100
1,35520,Note_on_c,1,58,100
1,35538,Note_off_c,0,59,100
1,35538,Note_off_c,1,58,100
1,35640,Note_on_c,0,58,100
1,35640,Note_on_c,0,59,100
1,35659,Note_off_c,0,58,100
1,35659,Note_off_c,0,59,100
1,35760,Note_on_c,0,62,100
1,35778,Note_off_c,0,62,100
1,35880,Note_on_c,0,59,100
1,35880,Note_on_c,0,59,100
1,35880,Note_on_c,1,61,100
1,35880,Note_on_c,1,61,100
1,35898,Note_off_c,0,59,100
1,35898,Note_off_c,1,61,100
1,35898,Note_off_c,0,59,100
1,35898,Note_off_c,1,61,100
1,36000,Note_on_c,0,59,100
1,36018,Note_off_c,0,59,100
1,36120,Note_on_c,0,59,100
1,36120,Note_on_c,1,61,100
1,36120,Note_on_c,1,61,100
1,36138,Note_off_c,0,59,100
1,36138,Note_off_c,1,61,100
1,36138,Note_off_c,1,61,100
1,36240,Note_on_c,0,59,100
1,36258,Note_off_c,0,59,100
1,36360,Note_on_c,0,59,100
1,36360,Note_on_c,1,61,100
1,36378,Note_off_c,0,59,100
1,36378,Note_off_c,1,61,100
1,36480,Note_on_c,0,59,100
1,36498,Note_off_c,0,59,100
1,36600,Note_on_c,0,59,100
1,36600,Note_on_c,1,61,100
1,36618,Note_off_c,0,59,100
1,36618,Note_off_c,1,61,100
1,36720,Note_on_c,0,59,100
1,36720,Note_on_c,0,61,100
1,36738,Note_off_c,0,59,100
1,36738,Note_off_c,0,61,100
1,36840,Note_on_c,0,58,100
1,36840,Note_on_c,0,62,100
1,36858,Note_off_c,0,58,100
1,36858,Note_off_c,0,62,100
1,37080,Note_on_c,0,59,100
1,37080,Note_on_c,1,61,100
1,37080,Note_on_c,1,61,100
1,37098,Note_off_c,0,59,100
1,37098,Note_off_c,1,61,100
1,37098,Note_off_c,1,61,100
1,37200,Note_on_c,0,58,100
1,37200,Note_on_c,0,60,100
1,37218,Note_off_c,0,58,100
1,37218,Note_off_c,0,60,100
1,37440,Note_on_c,0,62,100
1,37440,Note_on_c,1,61,100
1,37458,Note_off_c,0,62,100
1,37458,Note_off_c,1,61,100
1,37560,Note_on_c,0,59,100
1,37560,Note_on_c,0,59,100
1,37560,Note_on_c,0,62,100
1,37560,Note_on_c,0,62,100
1,37578,Note_off_c,0,59,100
1,37578,Note_off_c,0,62,100
1,37578,Note_off_c,0,59,100
1,37578,Note_off_c,0,62,100
1,37680,Note_on_c,0,58,100
1,37680,Note_on_c,0,59,100
1,37680,Note_on_c,1,57,100
1,37698,Note_off_c,0,58,100
1,37698,Note_off_c,0,59,100
1,37698,Note_off_c,1,57,100
1,37800,Note_on_c,0,62,100
1,37818,Note_off_c,0,62,100
1,37920,Note_on_c,1,57,100
1,37938,Note_off_c,1,57,100
1,38040,Note_on_c,0,59,100
1,38058,Note_off_c,0,59,100
1,38160,Note_on_c,0,60,100
1,38160,Note_on_c,0,62,100
1,38160,Note_on_c,1,57,100
1,38178,Note_off_c,0,60,100
1,38178,Note_off_c,0,62,100
1,38178,Note_off_c,1,57,100
1,38280,Note_on_c,0,59,100
1,38280,Note_on_c,0,61,100
1,38298,Note_off_c,0,59,100
1,38298,Note_off_c,0,61,100
1,38400,Note_on_c,0,62,100
1,38418,Note_off_c,0,62,100
1,38520,Note_on_c,0,59,100
1,38538,Note_off_c,0,59,100
1,38640,Note_on_c,0,59,100
1,38640,Note_on_c,1,58,100
1,38658,Note_off_c,0,59,100
1,38658,Note_off_c,1,58,100
1,38760,Note_on_c,0,58,100
1,38778,Note_off_c,0,58,100
1,38880,Note_on_c,0,62,100
1,38898,Note_off_c,0,62,100
1,39000,Note_on_c,0,59,100
1,39000,Note_on_c,1,59,100
1,39018,Note_off_c,0,59,100
1,39018,Note_off_c,1,59,100
1,39120,Note_on_c,0,62,100
1,39138,Note_off_c,0,62,100
1,39240,Note_on_c,0,58,100
1,39240,Note_on_c,0,58,100
1,39240,Note_on_c,0,62,100
1,39240,Note_on_c,0,62,100
1,39240,Note_on_c,1,61,100
1,39240,Note_on_c,1,61,100
1,39258,Note_off_c,0,58,100
1,39258,Note_off_c,0,62,100
1,39258,Note_off_c,1,61,100
1,39258,Note_off_c,0,58,100
1,39258,Note_off_c,0,62,100
1,39258,Note_off_c,1,61,100
1,39360,Note_on_c,0,58,100
1,39360,Note_on_c,0,62,100
1,39378,Note_off_c,0,58,100
1,39378,Note_off_c,0,62,100
1,39480,Note_on_c,1,58,100
1,39480,Note_on_c,1,58,100
1,39498,Note_off_c,1,58,100
1,39498,Note_off_c,1,58,100
1,39600,Note_on_c,0,62,100
1,39600,Note_on_c,0,62,100
1,39618,Note_off_c,0,62,100
1,39618,Note_off_c,0,62,100
1,39720,Note_on_c,0,62,100
1,39720,Note_on_c,1,60,100
1,39738,Note_off_c,0,62,100
1,39738,Note_off_c,1,60,100
1,39840,Note_on_c,0,58,100
1,39840,Note_on_c,0,60,100
1,39858,Note_off_c,0,58,100
1,39858,Note_off_c,0,60,100
1,39960,Note_on_c,0,61,100
1,39960,Note_on_c,0,62,100
1,39978,Note_off_c,0,61,100
1,39978,Note_off_c,0,62,100
1,40080,Note_on_c,0,62,100
1,40098,Note_off_c,0,62,100
1,40200,Note_on_c,0,58,100
1,40200,Note_on_c,0,59,100
1,40200,Note_on_c,1,57,100
1,40200,Note_on_c,1,57,100
1,40218,Note_off_c,0,58,100
1,40218,Note_off_c,0,59,100
1,40218,Note_off_c,1,57,100
1,40218,Note_off_c,1,57,100
1,40320,Note_on_c,0,62,100
1,40338,Note_off_c,0,62,100
1,40440,Note_on_c,0,58,100
1,40440,Note_on_c,0,58,100
1,40440,Note_on_c,0,62,100
1,40440,Note_on_c,0,62,100
1,40458,Note_off_c,0,58,100
1,40458,Note_off_c,0,62,100
1,40458,Note_off_c,0,58,100
1,40458,Note_off_c,0,62,100
1,40560,Note_on_c,0,58,100
1,40560,Note_on_c,1,59,100
1,40578,Note_off_c,0,58,100
1,40578,Note_off_c,1,59,100
1,40680,Note_on_c,0,62,100
1,40698,Note_off_c,0,62,100
1,40800,Note_on_c,0,60,100
